uid,kind,node_id,lon,lat,x,y,fraction,load_type,source_layer,container_id_kmz,container_name
Papel Carton Lateral.kmz::18562 - 0FCC006124378D1D,container,13616991162,-0.7751328353869493,37.62273504759629,696346.5285595143,4166285.887444527,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18562 - 0FCC006124378D1D,18562 - 0FCC006124378D1D
Papel Carton Lateral.kmz::18563 - 0FCC006124411640,container,13616991163,-0.7751570361705536,37.62273533563186,696344.3917846848,4166285.8687473345,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18563 - 0FCC006124411640,18563 - 0FCC006124411640
Papel Carton Lateral.kmz::18564 - 0FCC0061243CB55D,container,13616991164,-0.7751758921899514,37.62273556005106,696342.7269184705,4166285.8541794335,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18564 - 0FCC0061243CB55D,18564 - 0FCC0061243CB55D
Papel Carton Lateral.kmz::18565 - 0FCC00612440D032,container,13616991165,-0.8742822297028453,37.63676408818377,687560.1699506813,4167639.6960859722,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18565 - 0FCC00612440D032,18565 - 0FCC00612440D032
Papel Carton Lateral.kmz::18566 - 0FCC006124374A4D,container,13616991166,-0.8709255533264622,37.640995311919866,687845.7177243425,4168115.932639747,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18566 - 0FCC006124374A4D,18566 - 0FCC006124374A4D
Papel Carton Lateral.kmz::18567 - 0FCC0061243745BE,container,13616991167,-0.8651245350710902,37.642279690042926,688354.3506466176,4168270.091353704,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18567 - 0FCC0061243745BE,18567 - 0FCC0061243745BE
Papel Carton Lateral.kmz::18568 - 0FCC0061243746A6,container,13616991168,-0.7121518970800405,37.633632053793946,701875.906472367,4167628.811358431,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18568 - 0FCC0061243746A6,18568 - 0FCC0061243746A6
Papel Carton Lateral.kmz::18569 - 0FCC0061243787F6,container,13616991169,-0.7289367207527364,37.66293320946717,700315.878221527,4170844.29227563,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18569 - 0FCC0061243787F6,18569 - 0FCC0061243787F6
Papel Carton Lateral.kmz::18570 - 0FCC00612440D2B2,container,13616991170,-0.7138078907642474,37.64578482462994,701696.8854105256,4168973.815281768,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18570 - 0FCC00612440D2B2,18570 - 0FCC00612440D2B2
Papel Carton Lateral.kmz::18571 - 0FCC006124376B41,container,13616991171,-0.719239734553137,37.65223669457599,701200.184267269,4169678.0931863273,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18571 - 0FCC006124376B41,18571 - 0FCC006124376B41
Papel Carton Lateral.kmz::18572 - 0FCC00612440F1C4,container,13616991172,-0.729917369970835,37.632328985996345,700311.59942875,4167446.1151396735,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18572 - 0FCC00612440F1C4,18572 - 0FCC00612440F1C4
Papel Carton Lateral.kmz::18573 - 0FCC00612437AAA3,container,13616991175,-0.7208316136091584,37.656542486867785,701048.1183946518,4170152.482565071,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18573 - 0FCC00612437AAA3,18573 - 0FCC00612437AAA3
Papel Carton Lateral.kmz::18574 - 0FCC00612440D04B,container,13616991176,-0.7016320275713354,37.63342617513739,702804.8495988853,4167628.6654608278,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18574 - 0FCC00612440D04B,18574 - 0FCC00612440D04B
Papel Carton Lateral.kmz::18575 - 0FCC006124376AC8,container,13616991177,-0.7149932162637261,37.647003608029046,701589.0009334394,4169106.5116229914,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18575 - 0FCC006124376AC8,18575 - 0FCC006124376AC8
Papel Carton Lateral.kmz::18576 - 0FCC006124376B30,container,13616991178,-0.7328682998927041,37.6634276192728,699967.7254673316,4170890.758936797,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18576 - 0FCC006124376B30,18576 - 0FCC006124376B30
Papel Carton Lateral.kmz::18577 - 0FCC00612436CAA3,container,13616991179,-0.7306017775420183,37.623523850138056,700274.8398370699,4166467.570300478,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18577 - 0FCC00612436CAA3,18577 - 0FCC00612436CAA3
Papel Carton Lateral.kmz::18578 - 0FCC00612437CCC6,container,13616991180,-0.7078147985902299,37.63550783273517,702253.5695580256,4167846.3087998005,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18578 - 0FCC00612437CCC6,18578 - 0FCC00612437CCC6
Papel Carton Lateral.kmz::18579 - 0FCC00612440B0F5,container,13616991181,-0.7192662338258123,37.65051964519616,701202.4818440896,4169487.4987637177,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18579 - 0FCC00612440B0F5,18579 - 0FCC00612440B0F5
Papel Carton Lateral.kmz::18580 - 0FCC00612436E6A0,container,13616991182,-0.6978387369643153,37.63081646853834,703146.7192246641,4167347.282051719,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18580 - 0FCC00612436E6A0,18580 - 0FCC00612436E6A0
Papel Carton Lateral.kmz::18581 - 0FCC00612440B047,container,13616991184,-0.7228746541073725,37.63843873763026,700916.6684831092,4168139.1674251663,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18581 - 0FCC00612440B047,18581 - 0FCC00612440B047
Papel Carton Lateral.kmz::18582 - 0FCC00612440D16D,container,13616991185,-0.7273616725566471,37.668090862912955,700440.9424943915,4171419.995152079,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18582 - 0FCC00612440D16D,18582 - 0FCC00612440D16D
Papel Carton Lateral.kmz::18583 - 0FCC00612437AA73,container,13616991186,-0.7057684089167209,37.63295863793458,702441.080036534,4167567.8457802935,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18583 - 0FCC00612437AA73,18583 - 0FCC00612437AA73
Papel Carton Lateral.kmz::18584 - 0FCC006124370E46,container,1360319879,-0.7239809000000006,37.65998609999999,700760.9997229088,4170527.8625014047,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18584 - 0FCC006124370E46,18584 - 0FCC006124370E46
Papel Carton Lateral.kmz::18586 - 0FCC00612436EA63,container,13616991187,-0.7192370137609883,37.65053726980432,701205.0123561937,4169489.5172523037,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18586 - 0FCC00612436EA63,18586 - 0FCC00612436EA63
Papel Carton Lateral.kmz::18587 - 0FCC0061244093A7,container,13616991183,-0.6978172654458907,37.630822298978515,703148.5982891833,4167347.9755586297,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18587 - 0FCC0061244093A7,18587 - 0FCC0061244093A7
Papel Carton Lateral.kmz::18589 - 0FCC00612436ED02,container,13616991188,-0.7219684053354275,37.66362550119837,700928.723858332,4170936.0331519274,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18589 - 0FCC00612436ED02,18589 - 0FCC00612436ED02
Papel Carton Lateral.kmz::18590 - 0FCC0061244136D1,container,13616991190,-0.729496204485971,37.631420544715944,700351.20841246,4167346.207425808,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18590 - 0FCC0061244136D1,18590 - 0FCC0061244136D1
Papel Carton Lateral.kmz::18592 - 0FCC00612440F67E,container,13616991191,-0.731518749263831,37.66378155984881,700085.8250540257,4170932.91570646,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18592 - 0FCC00612440F67E,18592 - 0FCC00612440F67E
Papel Carton Lateral.kmz::18593 - 0FCC00612440CBE6,container,13616991192,-0.7166928203677321,37.62728800911626,701492.3068409052,4166915.060871378,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18593 - 0FCC00612440CBE6,18593 - 0FCC00612440CBE6
Papel Carton Lateral.kmz::18594 - 0FCC00612440D03C,container,13616991193,-0.7187996403781175,37.63932604856791,701273.8708737568,4168246.370388646,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18594 - 0FCC00612440D03C,18594 - 0FCC00612440D03C
Papel Carton Lateral.kmz::18595 - 0FCC0061243FA70B,container,13616991194,-0.6936809121583023,37.632294503949446,703509.6304494054,4167520.312229633,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18595 - 0FCC0061243FA70B,18595 - 0FCC0061243FA70B
Papel Carton Lateral.kmz::18596 - 0FCC006124370D7D,container,13616991196,-0.704075661053734,37.633317328096794,702589.4927842759,4167611.3046925324,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18596 - 0FCC006124370D7D,18596 - 0FCC006124370D7D
Papel Carton Lateral.kmz::18597 - 0FCC006124371208,container,13616991198,-0.716203107509816,37.64838032159557,701478.5253904534,4169256.6816515676,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18597 - 0FCC006124371208,18597 - 0FCC006124371208
Papel Carton Lateral.kmz::18598 - 0FCC006124370B7D,container,13616991200,-0.7156168289346936,37.64786698875818,701531.6423834307,4169200.978397517,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18598 - 0FCC006124370B7D,18598 - 0FCC006124370B7D
Papel Carton Lateral.kmz::18600 - 0FCC00612436CAA2,container,13616991195,-0.6936266749436365,37.63231394015308,703514.3639653178,4167522.5867400956,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18600 - 0FCC00612436CAA2,18600 - 0FCC00612436CAA2
Papel Carton Lateral.kmz::18601 - 0FCC006124372B55,container,13616991197,-0.7040595077678266,37.63330887724468,702590.9412836666,4167610.4018171164,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18601 - 0FCC006124372B55,18601 - 0FCC006124372B55
Papel Carton Lateral.kmz::18602 - 0FCC00612440B8D5,container,13616991201,-0.7056868610016532,37.63054540692647,702454.8277214973,4167300.2305114213,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18602 - 0FCC00612440B8D5,18602 - 0FCC00612440B8D5
Papel Carton Lateral.kmz::18603 - 0FCC00612440D3AF,container,13616991202,-0.7043052166866131,37.632528471237734,702571.3770870073,4167523.2708949684,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18603 - 0FCC00612440D3AF,18603 - 0FCC00612440D3AF
Papel Carton Lateral.kmz::18604 - 0FCC00612436EA8B,container,13616991203,-0.7090689061296401,37.628145165937,702162.8541072363,4167026.5848041675,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18604 - 0FCC00612436EA8B,18604 - 0FCC00612436EA8B
Papel Carton Lateral.kmz::18605 - 0FCC006124372C97,container,13616991204,-0.7080673607054466,37.6274712142679,702253.0748780775,4166953.9573064866,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18605 - 0FCC006124372C97,18605 - 0FCC006124372C97
Papel Carton Lateral.kmz::18606 - 0FCC00612440CF5D,container,13616991205,-0.7071931479520277,37.628108277860356,702328.5028345932,4167026.5365797705,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18606 - 0FCC00612440CF5D,18606 - 0FCC00612440CF5D
Papel Carton Lateral.kmz::18607 - 0FCC006124374A9D,container,13616991206,-0.70961281874659,37.6279642695163,702115.3402381447,4167005.338767132,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18607 - 0FCC006124374A9D,18607 - 0FCC006124374A9D
Papel Carton Lateral.kmz::18608 - 0FCC00612440EAEA,container,13616991207,-0.7298978261886587,37.66790033842595,700217.7424110121,4171393.4306766316,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18608 - 0FCC00612440EAEA,18608 - 0FCC00612440EAEA
Papel Carton Lateral.kmz::18609 - 0FCC006124376E6E,container,13616991208,-0.7061575348239367,37.62715019527392,702422.5029835075,4166922.4549523015,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18609 - 0FCC006124376E6E,18609 - 0FCC006124376E6E
Papel Carton Lateral.kmz::18610 - 0FCC006124372A6C,container,13616991209,-0.7161000338727214,37.64850807386614,701487.2745164036,4169271.079613641,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18610 - 0FCC006124372A6C,18610 - 0FCC006124372A6C
Papel Carton Lateral.kmz::18611 - 0FCC00612437AA44,container,13616991210,-0.7080326699845717,37.62325363960273,702267.5722793548,4166486.017085044,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18611 - 0FCC00612437AA44,18611 - 0FCC00612437AA44
Papel Carton Lateral.kmz::18612 - 0FCC00612437ECBE,container,13616991211,-0.6912804387356215,37.63353974321002,703718.0759806414,4167663.70661599,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18612 - 0FCC00612437ECBE,18612 - 0FCC00612437ECBE
Papel Carton Lateral.kmz::18613 - 0FCC0061243745A6,container,13616991212,-0.7288792863853891,37.66186729469224,700323.8110639357,4170726.132631333,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18613 - 0FCC0061243745A6,18613 - 0FCC0061243745A6
Papel Carton Lateral.kmz::18614 - 0FCC0061243708BA,container,13616991199,-0.7153730331518667,37.64727623707598,701554.7507799625,4169135.948014595,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18614 - 0FCC0061243708BA,18614 - 0FCC0061243708BA
Papel Carton Lateral.kmz::18615 - 0FCC006124408FBB,container,13616991213,-0.7102669593909272,37.62264783895613,702072.0087300502,4166413.976766895,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18615 - 0FCC006124408FBB,18615 - 0FCC006124408FBB
Papel Carton Lateral.kmz::18616 - 0FCC0061244115D4,container,13616991214,-0.7105706351856481,37.62162745792593,702047.9686936679,4166300.093215058,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18616 - 0FCC0061244115D4,18616 - 0FCC0061244115D4
Papel Carton Lateral.kmz::18618 - 0FCC006124374ABF,container,13616991215,-0.7095349322903245,37.624346485395805,702132.0173950843,4166604.0490985396,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18618 - 0FCC006124374ABF,18618 - 0FCC006124374ABF
Papel Carton Lateral.kmz::18619 - 0FCC0063039EA9E5,container,13616991216,-0.7029191681075968,37.630387495842264,702699.5172775777,4167288.6862204256,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18619 - 0FCC0063039EA9E5,18619 - 0FCC0063039EA9E5
Papel Carton Lateral.kmz::18620 - 0FCC006124372AD6,container,13616991189,-0.7230540633821798,37.66257618820982,700835.7818100877,4170817.265544569,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18620 - 0FCC006124372AD6,18620 - 0FCC006124372AD6
Papel Carton Lateral.kmz::18621 - 0FCC00612436A5ED,container,13616991217,-0.7185781318861229,37.651615066540955,701260.2350396758,4169610.532725518,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18621 - 0FCC00612436A5ED,18621 - 0FCC00612436A5ED
Papel Carton Lateral.kmz::18622 - 0FCC0063039E1305,container,13616991218,-0.7216614844415709,37.64174893188409,701014.7991301522,4168509.09266776,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18622 - 0FCC0063039E1305,18622 - 0FCC0063039E1305
Papel Carton Lateral.kmz::18623 - 0FCC00612437AEE5,container,13616991220,-0.7223644595269512,37.65974033081965,700904.2631503058,4170504.0540054566,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18623 - 0FCC00612437AEE5,18623 - 0FCC00612437AEE5
Papel Carton Lateral.kmz::18624 - 0FCC00612440F3E1,container,13616991221,-0.7069450008988211,37.62570598200518,702356.9205401902,4166760.4943420533,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18624 - 0FCC00612440F3E1,18624 - 0FCC00612440F3E1
Papel Carton Lateral.kmz::18625 - 0FCC00612440F5DA,container,13616991219,-0.7216288253273335,37.64168433768698,701017.8551572919,4168501.9948155032,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18625 - 0FCC00612440F5DA,18625 - 0FCC00612440F5DA
Papel Carton Lateral.kmz::18626 - 0FCC0061244115A2,container,13616991222,-0.7021056095368686,37.63197010110089,702767.0145591237,4167466.0636209333,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18626 - 0FCC0061244115A2,18626 - 0FCC0061244115A2
Papel Carton Lateral.kmz::18627 - 0FCC0061244091C1,container,13616991224,-0.7249960044583424,37.66094510811945,700668.8652089878,4170632.1076343176,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18627 - 0FCC0061244091C1,18627 - 0FCC0061244091C1
Papel Carton Lateral.kmz::18628 - 0FCC0061243705B4,container,13616991225,-0.7211356705019176,37.65686668258627,701020.4189341235,4170187.805730297,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18628 - 0FCC0061243705B4,18628 - 0FCC0061243705B4
Papel Carton Lateral.kmz::18630 - 0FCC006124409118,container,13616991227,-0.7181373992776139,37.64683297267462,701312.0365194445,4169080.8197951247,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18630 - 0FCC006124409118,18630 - 0FCC006124409118
Papel Carton Lateral.kmz::18631 - 0FCC00612440ADCD,container,13616991228,-0.7180547592934011,37.65280350470382,701303.2014350096,4169743.5352777964,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18631 - 0FCC00612440ADCD,18631 - 0FCC00612440ADCD
Papel Carton Lateral.kmz::18632 - 0FCC00612437ADDB,container,13616991229,-0.7064344846139612,37.63390408753217,702379.7322292964,4167671.322641655,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18632 - 0FCC00612437ADDB,18632 - 0FCC00612437ADDB
Papel Carton Lateral.kmz::18633 - 0FCC00612440F352,container,13616991223,-0.702994277425024,37.633199783310154,702685.2453126189,4167600.597831414,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18633 - 0FCC00612440F352,18633 - 0FCC00612440F352
Papel Carton Lateral.kmz::18634 - 0FCC006124376C5D,container,13616991230,-0.7328349929895582,37.664590239823234,699967.5426751331,4171019.843616257,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18634 - 0FCC006124376C5D,18634 - 0FCC006124376C5D
Papel Carton Lateral.kmz::18635 - 0FCC00612440F2C9,container,13616991226,-0.7181416784283494,37.64681980830164,701311.6945042103,4169079.3497821772,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18635 - 0FCC00612440F2C9,18635 - 0FCC00612440F2C9
Papel Carton Lateral.kmz::18636 - 0FCC00612436CDBE,container,13616991231,-0.7278081080407997,37.630532892225276,700502.5738517613,4167251.3147684815,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18636 - 0FCC00612436CDBE,18636 - 0FCC00612436CDBE
Papel Carton Lateral.kmz::18637 - 0FCC00612440D3F3,container,13616991232,-0.8407884608976746,37.64244250592649,690501.3004379597,4168337.3258147594,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18637 - 0FCC00612440D3F3,18637 - 0FCC00612440D3F3
Papel Carton Lateral.kmz::18640 - 0FCC00612437ACD7,container,13616991233,-0.7084903629212015,37.63653644066597,702191.1630935544,4167958.9943628903,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18640 - 0FCC00612437ACD7,18640 - 0FCC00612437ACD7
Papel Carton Lateral.kmz::18641 - 0FCC006124370B8E,container,13616991234,-0.7008610728392991,37.632147445012016,702876.3656053008,4167488.434928359,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18641 - 0FCC006124370B8E,18641 - 0FCC006124370B8E
Papel Carton Lateral.kmz::18642 - 0FCC00612436EAE4,container,13616991237,-0.7262376832439049,37.662872369565974,700554.1386697651,4170843.31396189,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18642 - 0FCC00612436EAE4,18642 - 0FCC00612436EAE4
Papel Carton Lateral.kmz::18643 - 0FCC00612440AECC,container,13616991238,-0.7177678145614385,37.6453218078224,701348.7286111764,4168913.9226757,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18643 - 0FCC00612440AECC,18643 - 0FCC00612440AECC
Papel Carton Lateral.kmz::18644 - 0FCC0061243B0142,container,13616991239,-0.7313685377492657,37.66826385211085,700087.0352008844,4171430.627449049,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18644 - 0FCC0061243B0142,18644 - 0FCC0061243B0142
Papel Carton Lateral.kmz::18645 - 0FCC006124376EBE,container,13616991240,-0.7206263006783694,37.65511698367568,701070.0782906099,4169994.737705334,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18645 - 0FCC006124376EBE,18645 - 0FCC006124376EBE
Papel Carton Lateral.kmz::18646 - 0FCC0061244091CE,container,13616991241,-0.7123076999938283,37.63977103323321,701845.538169388,4168309.705650029,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18646 - 0FCC0061244091CE,18646 - 0FCC0061244091CE
Papel Carton Lateral.kmz::18647 - 0FCC006124370A4D,container,13616991236,-0.7251521969970401,37.66296134531195,700649.655724905,4170855.5111101693,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18647 - 0FCC006124370A4D,18647 - 0FCC006124370A4D
Papel Carton Lateral.kmz::18648 - 0FCC006124372D42,container,13616991235,-0.7008525756574723,37.63213122511082,702877.1596251838,4167486.6534208665,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18648 - 0FCC006124372D42,18648 - 0FCC006124372D42
Papel Carton Lateral.kmz::18649 - 0FCC006124372C8F,container,13616991242,-0.7125369139930742,37.641358294845666,701821.01484505,4168485.3474026686,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18649 - 0FCC006124372C8F,18649 - 0FCC006124372C8F
Papel Carton Lateral.kmz::18650 - 0FCC00612436E9BE,container,13616991243,-0.7322683266483835,37.667354852260836,700010.1066667901,4171327.8364820546,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18650 - 0FCC00612436E9BE,18650 - 0FCC00612436E9BE
Papel Carton Lateral.kmz::18651 - 0FCC006124370D50,container,13616991175,-0.7208316136091584,37.656542486867785,701048.1183946518,4170152.482565071,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18651 - 0FCC006124370D50,18651 - 0FCC006124370D50
Papel Carton Lateral.kmz::18652 - 0FCC00612436CD8D,container,13616991244,-0.7287091269227703,37.632632065019166,700417.4143763125,4167482.328685253,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18652 - 0FCC00612436CD8D,18652 - 0FCC00612436CD8D
Papel Carton Lateral.kmz::18653 - 0FCC00612440D8A4,container,13616991245,-0.7136812919414329,37.64135616467294,701720.0393285719,4168482.6481818534,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18653 - 0FCC00612440D8A4,18653 - 0FCC00612440D8A4
Papel Carton Lateral.kmz::18654 - 0FCC00612441164D,container,13616991246,-0.7293580921811169,37.66668254568001,700268.6263844979,4171259.448032471,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18654 - 0FCC00612441164D,18654 - 0FCC00612441164D
Papel Carton Lateral.kmz::18656 - 0FCC00612440D7D7,container,13616991247,-0.7312520230123979,37.66526457583186,700105.3702764352,4171098.0525393602,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18656 - 0FCC00612440D7D7,18656 - 0FCC00612440D7D7
Papel Carton Lateral.kmz::18658 - 0FCC00612440F283,container,13616991248,-0.7148535599720315,37.642615884901,701613.1902541068,4168619.915158939,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18658 - 0FCC00612440F283,18658 - 0FCC00612440F283
Papel Carton Lateral.kmz::18659 - 0FCC006124376A74,container,13616991250,-0.7130579596533769,37.64185403228414,701773.6954453045,4168539.2368737613,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18659 - 0FCC006124376A74,18659 - 0FCC006124376A74
Papel Carton Lateral.kmz::18660 - 0FCC006124376A99,container,13616991252,-0.7301154919881344,37.66452656603426,700207.6101533034,4171018.5847254964,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18660 - 0FCC006124376A99,18660 - 0FCC006124376A99
Papel Carton Lateral.kmz::18661 - 0FCC00612440D332,container,13616991253,-0.7277268050002572,37.665847386358045,700414.7708338764,4171170.259822925,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18661 - 0FCC00612440D332,18661 - 0FCC00612440D332
Papel Carton Lateral.kmz::18662 - 0FCC006303A1A958,container,13616991174,-0.7307407096124594,37.63218592529932,700239.322476921,4167428.481637009,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18662 - 0FCC006303A1A958,18662 - 0FCC006303A1A958
Papel Carton Lateral.kmz::18663 - 0FCC006124376D4D,container,13616991254,-0.7046766833985091,37.635447839952185,702530.6656397639,4167846.425056337,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18663 - 0FCC006124376D4D,18663 - 0FCC006124376D4D
Papel Carton Lateral.kmz::18664 - 0FCC006124375300,container,13616991249,-0.7149509083811147,37.64155865002004,701607.4593081612,4168502.3866378297,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18664 - 0FCC006124375300,18664 - 0FCC006124375300
Papel Carton Lateral.kmz::18665 - 0FCC006124374D75,container,13616991255,-0.7274980394556126,37.66285450785318,700443.0038049427,4170838.6352538937,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18665 - 0FCC006124374D75,18665 - 0FCC006124374D75
Papel Carton Lateral.kmz::18666 - 0FCC00612440937F,container,13616991251,-0.7301006481622366,37.664517551704286,700208.9438063018,4171017.6161379875,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18666 - 0FCC00612440937F,18666 - 0FCC00612440937F
Papel Carton Lateral.kmz::18667 - 0FCC006124370E3E,container,3620467902,-0.7211849,37.65657420000001,701016.864828587,4170155.243918694,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18667 - 0FCC006124370E3E,18667 - 0FCC006124370E3E
Papel Carton Lateral.kmz::18668 - 0FCC006303A32926,container,13616991256,-0.7157200883183925,37.64010500010269,701543.5157805512,4168339.424393535,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18668 - 0FCC006303A32926,18668 - 0FCC006303A32926
Papel Carton Lateral.kmz::18669 - 0FCC006124409365,container,3620467902,-0.7211849,37.65657420000001,701016.864828587,4170155.243918694,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18669 - 0FCC006124409365,18669 - 0FCC006124409365
Papel Carton Lateral.kmz::18670 - 0FCC006124411212,container,13616991173,-0.7307270741368221,37.63218829460497,700240.5194705557,4167428.773669115,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18670 - 0FCC006124411212,18670 - 0FCC006124411212
Papel Carton Lateral.kmz::18671 - 0FCC006124378DE3,container,13616991257,-0.7205608022061113,37.65381594232025,701079.3675815454,4169850.504230103,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18671 - 0FCC006124378DE3,18671 - 0FCC006124378DE3
Papel Carton Lateral.kmz::18680 - 0FCC00612436EE75,container,13616991258,-0.9654776186577538,37.615195530016855,679564.6718825909,4165067.8964378154,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18680 - 0FCC00612436EE75,18680 - 0FCC00612436EE75
Papel Carton Lateral.kmz::18681 - 0FCC00612440F050,container,13616991259,-0.9685170364095708,37.61654723575687,679293.1400196555,4165212.0727577815,PAPEL_CARTON,LATERAL,Papel Carton Lateral.kmz,18681 - 0FCC00612440F050,18681 - 0FCC00612440F050
