uid,kind,node_id,lon,lat,x,y,fraction,load_type,source_layer,container_id_kmz,container_name
Resto Trasera.kmz::16792 - 0FCC006124378DAA,container,13616991540,-0.9549879023510491,37.70199579437177,680280.4619220953,4174719.7038481487,RESTO,TRASERA,Resto Trasera.kmz,16792 - 0FCC006124378DAA,16792 - 0FCC006124378DAA
Resto Trasera.kmz::16793 - 0FCC0061243728EF,container,13616991541,-0.9415905852562246,37.6804786235628,681514.115318123,4172357.940210429,RESTO,TRASERA,Resto Trasera.kmz,16793 - 0FCC0061243728EF,16793 - 0FCC0061243728EF
Resto Trasera.kmz::16794 - 0FCC006124374C7D,container,13616991538,-0.9548371494146664,37.68840974949425,680326.671373484,4173212.4278856385,RESTO,TRASERA,Resto Trasera.kmz,16794 - 0FCC006124374C7D,16794 - 0FCC006124374C7D
Resto Trasera.kmz::16795 - 0FCC006124376CB8,container,13616991542,-0.9449374051253661,37.681921914738965,681215.4417818886,4172511.6146733095,RESTO,TRASERA,Resto Trasera.kmz,16795 - 0FCC006124376CB8,16795 - 0FCC006124376CB8
Resto Trasera.kmz::16796 - 0FCC00612436EA27,container,13616991543,-0.9417958555460624,37.68341738956338,681488.8484796197,4172683.6407166123,RESTO,TRASERA,Resto Trasera.kmz,16796 - 0FCC00612436EA27,16796 - 0FCC00612436EA27
Resto Trasera.kmz::16797 - 0FCC00612436CDAF,container,13616991546,-0.953875897628181,37.69465152892418,680396.3069847884,4173906.893438417,RESTO,TRASERA,Resto Trasera.kmz,16797 - 0FCC00612436CDAF,16797 - 0FCC00612436CDAF
Resto Trasera.kmz::16798 - 0FCC00612437CB83,container,13616991545,-0.9417234065262132,37.68337524175168,681495.3403581748,4172679.104176057,RESTO,TRASERA,Resto Trasera.kmz,16798 - 0FCC00612437CB83,16798 - 0FCC00612437CB83
Resto Trasera.kmz::16799 - 0FCC00612440D608,container,13616991548,-0.9578942916196361,37.68689146101661,680060.7596589059,4173038.071151859,RESTO,TRASERA,Resto Trasera.kmz,16799 - 0FCC00612440D608,16799 - 0FCC00612440D608
Resto Trasera.kmz::16800 - 0FCC006124374D8C,container,13616991550,-0.9165954640288961,37.71476813571158,683633.8332180196,4176211.6003354774,RESTO,TRASERA,Resto Trasera.kmz,16800 - 0FCC006124374D8C,16800 - 0FCC006124374D8C
Resto Trasera.kmz::16801 - 0FCC00612436ED62,container,13616991544,-0.9417325226960432,37.68338054516327,681494.5234927819,4172679.675003584,RESTO,TRASERA,Resto Trasera.kmz,16801 - 0FCC00612436ED62,16801 - 0FCC00612436ED62
Resto Trasera.kmz::16802 - 0FCC00612436ED7C,container,13616991552,-0.9604447788375517,37.676256489466276,679861.5378418049,4171853.0725383526,RESTO,TRASERA,Resto Trasera.kmz,16802 - 0FCC00612436ED7C,16802 - 0FCC00612436ED7C
Resto Trasera.kmz::16803 - 0FCC006124370C1F,container,13616991546,-0.953875897628181,37.69465152892418,680396.3069847884,4173906.893438417,RESTO,TRASERA,Resto Trasera.kmz,16803 - 0FCC006124370C1F,16803 - 0FCC006124370C1F
Resto Trasera.kmz::16804 - 0FCC00612436CD69,container,13616991547,-0.9578750105734796,37.686883770314125,680062.4785334886,4173037.254823433,RESTO,TRASERA,Resto Trasera.kmz,16804 - 0FCC00612436CD69,16804 - 0FCC00612436CD69
Resto Trasera.kmz::16805 - 0FCC00612437ACA2,container,13616991553,-0.9609221565649508,37.68581409593461,679796.3538470448,4172912.7062688437,RESTO,TRASERA,Resto Trasera.kmz,16805 - 0FCC00612437ACA2,16805 - 0FCC00612437ACA2
Resto Trasera.kmz::16806 - 0FCC00612440F3F7,container,13616991556,-0.9783097457973404,37.69310606899453,678245.5718638201,4173688.620060475,RESTO,TRASERA,Resto Trasera.kmz,16806 - 0FCC00612440F3F7,16806 - 0FCC00612440F3F7
Resto Trasera.kmz::16807 - 0FCC00612437ACAD,container,13616991549,-0.916598307536278,37.714758618002094,683633.6060627511,4176210.538621721,RESTO,TRASERA,Resto Trasera.kmz,16807 - 0FCC00612437ACAD,16807 - 0FCC00612437ACAD
Resto Trasera.kmz::16808 - 0FCC00612437AC3C,container,13616991557,-0.9199526805050755,37.71674941090977,683333.006221976,4176424.872549665,RESTO,TRASERA,Resto Trasera.kmz,16808 - 0FCC00612437AC3C,16808 - 0FCC00612437AC3C
Resto Trasera.kmz::16809 - 0FCC00612437AD43,container,13616991559,-0.9548688517131704,37.69369590665484,680311.0691567234,4173798.9413175387,RESTO,TRASERA,Resto Trasera.kmz,16809 - 0FCC00612437AD43,16809 - 0FCC00612437AD43
Resto Trasera.kmz::16810 - 0FCC00612440F05E,container,13616991560,-0.9570172708920094,37.68869726161136,680133.728545564,4173240.136533755,RESTO,TRASERA,Resto Trasera.kmz,16810 - 0FCC00612440F05E,16810 - 0FCC00612440F05E
Resto Trasera.kmz::16811 - 0FCC006124378A21,container,13616991558,-0.9548841931962274,37.69368635553281,680309.7395534798,4173797.851947998,RESTO,TRASERA,Resto Trasera.kmz,16811 - 0FCC006124378A21,16811 - 0FCC006124378A21
Resto Trasera.kmz::16812 - 0FCC00612440D088,container,13616991561,-0.9583265147098532,37.68892926560069,680017.7164476694,4173263.363615457,RESTO,TRASERA,Resto Trasera.kmz,16812 - 0FCC00612440D088,16812 - 0FCC00612440D088
Resto Trasera.kmz::16813 - 0FCC006124374B56,container,13616991563,-0.9310367617252736,37.694634045507776,682410.181350683,4173949.1919580568,RESTO,TRASERA,Resto Trasera.kmz,16813 - 0FCC006124374B56,16813 - 0FCC006124374B56
Resto Trasera.kmz::16814 - 0FCC006124370D27,container,13616991564,-0.9659055767842497,37.6914065125833,679343.4173607781,4173523.7097854777,RESTO,TRASERA,Resto Trasera.kmz,16814 - 0FCC006124370D27,16814 - 0FCC006124370D27
Resto Trasera.kmz::16815 - 0FCC00612440D874,container,13616991565,-0.9658970967013182,37.691415312099316,679344.1439150324,4173524.7024532626,RESTO,TRASERA,Resto Trasera.kmz,16815 - 0FCC00612440D874,16815 - 0FCC00612440D874
Resto Trasera.kmz::16816 - 0FCC00612436ED74,container,13616991566,-0.9658889649314325,37.691423750179204,679344.8406264527,4173525.65434774,RESTO,TRASERA,Resto Trasera.kmz,16816 - 0FCC00612436ED74,16816 - 0FCC00612436ED74
Resto Trasera.kmz::16817 - 0FCC006124370D4E,container,13616991567,-0.9572530961971703,37.686743941226965,680117.6595108329,4173022.9344940046,RESTO,TRASERA,Resto Trasera.kmz,16817 - 0FCC006124370D4E,16817 - 0FCC006124370D4E
Resto Trasera.kmz::16818 - 0FCC006124374C5E,container,13616991569,-0.9186370794869935,37.720196249178656,683440.4707519781,4176809.929647979,RESTO,TRASERA,Resto Trasera.kmz,16818 - 0FCC006124374C5E,16818 - 0FCC006124374C5E
Resto Trasera.kmz::16819 - 0FCC00612440B718,container,13616991571,-0.9605642006155372,37.68350529285731,679833.4972047829,4172657.1992638716,RESTO,TRASERA,Resto Trasera.kmz,16819 - 0FCC00612440B718,16819 - 0FCC00612440B718
Resto Trasera.kmz::16820 - 0FCC00612440B847,container,13616991572,-0.9637827104922148,37.68372032620811,679549.1461549437,4172674.8865239765,RESTO,TRASERA,Resto Trasera.kmz,16820 - 0FCC00612440B847,16820 - 0FCC00612440B847
Resto Trasera.kmz::16821 - 0FCC00612440B070,container,13616991575,-0.9598117239094204,37.68870869606461,679887.282045667,4173236.0349184666,RESTO,TRASERA,Resto Trasera.kmz,16821 - 0FCC00612440B070,16821 - 0FCC00612440B070
Resto Trasera.kmz::16822 - 0FCC006124370A74,container,13616991579,-0.9190207971732762,37.71900353112003,683409.5902929269,4176676.827299186,RESTO,TRASERA,Resto Trasera.kmz,16822 - 0FCC006124370A74,16822 - 0FCC006124370A74
Resto Trasera.kmz::16823 - 0FCC006124378E60,container,13616991580,-0.9326340264056125,37.69540462246624,682267.4555655508,4174031.5889739054,RESTO,TRASERA,Resto Trasera.kmz,16823 - 0FCC006124378E60,16823 - 0FCC006124378E60
Resto Trasera.kmz::16824 - 0FCC006124374A44,container,13616991583,-0.9639653194388912,37.68931798312592,679519.5428407174,4173295.6750271395,RESTO,TRASERA,Resto Trasera.kmz,16824 - 0FCC006124374A44,16824 - 0FCC006124374A44
Resto Trasera.kmz::16825 - 0FCC00612436EA56,container,13616991588,-0.9182458639743645,37.71958344420474,683476.4665330045,4176742.6963195177,RESTO,TRASERA,Resto Trasera.kmz,16825 - 0FCC00612436EA56,16825 - 0FCC00612436EA56
Resto Trasera.kmz::16826 - 0FCC006124374BA3,container,13616991578,-0.9190353457486932,37.71899721504553,683408.3234738905,4176676.097926165,RESTO,TRASERA,Resto Trasera.kmz,16826 - 0FCC006124374BA3,16826 - 0FCC006124374BA3
Resto Trasera.kmz::16827 - 0FCC006124374C10,container,13616991528,-0.9156958389235736,37.71729265401512,683706.8992355097,4176493.4995786804,RESTO,TRASERA,Resto Trasera.kmz,16827 - 0FCC006124374C10,16827 - 0FCC006124374C10
Resto Trasera.kmz::16828 - 0FCC006124374BA3,container,13616991577,-0.9190502736212025,37.71899073430111,683407.0236272938,4176675.349537475,RESTO,TRASERA,Resto Trasera.kmz,16828 - 0FCC006124374BA3,16828 - 0FCC006124374BA3
Resto Trasera.kmz::16829 - 0FCC00612437AA63,container,13616991589,-0.9187882598943731,37.717972275748174,683432.631646183,4176562.849375711,RESTO,TRASERA,Resto Trasera.kmz,16829 - 0FCC00612437AA63,16829 - 0FCC00612437AA63
Resto Trasera.kmz::16830 - 0FCC006124370B4F,container,13616991581,-0.9355779394588963,37.69566899279917,682007.2329158338,4174055.1992792706,RESTO,TRASERA,Resto Trasera.kmz,16830 - 0FCC006124370B4F,16830 - 0FCC006124370B4F
Resto Trasera.kmz::16831 - 0FCC006124376CA4,container,13616991591,-0.9182474779054344,37.72076526745374,683473.4078353426,4176873.8346182844,RESTO,TRASERA,Resto Trasera.kmz,16831 - 0FCC006124376CA4,16831 - 0FCC006124376CA4
Resto Trasera.kmz::16832 - 0FCC006124372B1B,container,13616991593,-0.9236054078521573,37.71701953117838,683010.358356959,4176447.6986802877,RESTO,TRASERA,Resto Trasera.kmz,16832 - 0FCC006124372B1B,16832 - 0FCC006124372B1B
Resto Trasera.kmz::16833 - 0FCC006124372A1D,container,13616991594,-0.9231959011670656,37.715888875795905,683049.2389768112,4176323.035965733,RESTO,TRASERA,Resto Trasera.kmz,16833 - 0FCC006124372A1D,16833 - 0FCC006124372A1D
Resto Trasera.kmz::16834 - 0FCC006124370AA7,container,13616991596,-0.923661799002367,37.71792784807202,683003.1520523491,4176548.380028538,RESTO,TRASERA,Resto Trasera.kmz,16834 - 0FCC006124370AA7,16834 - 0FCC006124370AA7
Resto Trasera.kmz::16835 - 0FCC006124372D60,container,13616991597,-0.9484099264156017,37.691570636676225,680885.7540620086,4173575.5667190347,RESTO,TRASERA,Resto Trasera.kmz,16835 - 0FCC006124372D60,16835 - 0FCC006124372D60
Resto Trasera.kmz::16836 - 0FCC006124374A34,container,13616991599,-0.9607625775784197,37.689301128184084,679802.0033822089,4173299.947933374,RESTO,TRASERA,Resto Trasera.kmz,16836 - 0FCC006124374A34,16836 - 0FCC006124374A34
Resto Trasera.kmz::16837 - 0FCC00612440F52B,container,13616991584,-0.9639817031962348,37.68931650768156,679518.1016693155,4173295.4799049012,RESTO,TRASERA,Resto Trasera.kmz,16837 - 0FCC00612440F52B,16837 - 0FCC00612440F52B
Resto Trasera.kmz::16838 - 0FCC006124376B2E,container,13616991602,-0.9195192607235358,37.72100097771287,683360.7265590264,4176897.4980468648,RESTO,TRASERA,Resto Trasera.kmz,16838 - 0FCC006124376B2E,16838 - 0FCC006124376B2E
Resto Trasera.kmz::16839 - 0FCC00612440917B,container,13616991585,-0.9639925948349456,37.68931552683034,679517.1436034497,4173295.3501910064,RESTO,TRASERA,Resto Trasera.kmz,16839 - 0FCC00612440917B,16839 - 0FCC00612440917B
Resto Trasera.kmz::16840 - 0FCC006124372E9C,container,13616991586,-0.9640062840940974,37.68931429403674,679515.9394492725,4173295.1871588663,RESTO,TRASERA,Resto Trasera.kmz,16840 - 0FCC006124372E9C,16840 - 0FCC006124372E9C
Resto Trasera.kmz::16841 - 0FCC00612436EE2A,container,13616991604,-0.9236168780142214,37.718977397531724,683004.5284837626,4176664.931375676,RESTO,TRASERA,Resto Trasera.kmz,16841 - 0FCC00612436EE2A,16841 - 0FCC00612436EE2A
Resto Trasera.kmz::16842 - 0FCC006124378D5E,container,13616991598,-0.94842079912024,37.69157408303592,680884.7869510128,4173575.9281438068,RESTO,TRASERA,Resto Trasera.kmz,16842 - 0FCC006124378D5E,16842 - 0FCC006124378D5E
Resto Trasera.kmz::16843 - 0FCC00612440917B,container,13616991582,-0.963953598261383,37.68931903867877,679520.5738756005,4173295.814620413,RESTO,TRASERA,Resto Trasera.kmz,16843 - 0FCC00612440917B,16843 - 0FCC00612440917B
Resto Trasera.kmz::16844 - 0FCC006124372E9B,container,13616991604,-0.9236168780142214,37.718977397531724,683004.5284837626,4176664.931375676,RESTO,TRASERA,Resto Trasera.kmz,16844 - 0FCC006124372E9B,16844 - 0FCC006124372E9B
Resto Trasera.kmz::16845 - 0FCC006124372E9B,container,13616991604,-0.9236168780142214,37.718977397531724,683004.5284837626,4176664.931375676,RESTO,TRASERA,Resto Trasera.kmz,16845 - 0FCC006124372E9B,16845 - 0FCC006124372E9B
Resto Trasera.kmz::16846 - 0FCC00612440F637,container,13616991606,-0.9631551396621153,37.692941482116076,679582.2420261685,4173699.3064496634,RESTO,TRASERA,Resto Trasera.kmz,16846 - 0FCC00612440F637,16846 - 0FCC00612440F637
Resto Trasera.kmz::16847 - 0FCC006124378B26,container,13616991608,-0.9199413020276935,37.71821742056278,683330.3897204176,4176587.7929708376,RESTO,TRASERA,Resto Trasera.kmz,16847 - 0FCC006124378B26,16847 - 0FCC006124378B26
Resto Trasera.kmz::16848 - 0FCC006124376D86,container,13616991610,-0.929311395117275,37.69905283388308,682551.4745180551,4174442.883859063,RESTO,TRASERA,Resto Trasera.kmz,16848 - 0FCC006124376D86,16848 - 0FCC006124376D86
Resto Trasera.kmz::16849 - 0FCC00612437CB3A,container,13616991611,-0.9293235948695987,37.69905425005352,682550.3953968331,4174443.0172216757,RESTO,TRASERA,Resto Trasera.kmz,16849 - 0FCC00612437CB3A,16849 - 0FCC00612437CB3A
Resto Trasera.kmz::16850 - 0FCC00612437CB66,container,13616991612,-0.9199832928388832,37.71813705323179,683326.8865099155,4176578.792742184,RESTO,TRASERA,Resto Trasera.kmz,16850 - 0FCC00612437CB66,16850 - 0FCC00612437CB66
Resto Trasera.kmz::16851 - 0FCC006124374C4A,container,13616991605,-0.9631574337403358,37.692949805986444,679582.0196576805,4173700.2257020245,RESTO,TRASERA,Resto Trasera.kmz,16851 - 0FCC006124374C4A,16851 - 0FCC006124374C4A
Resto Trasera.kmz::16852 - 0FCC006124372B8A,container,13616991614,-0.9669981162012504,37.68693322548198,679257.8518225063,4173025.244490662,RESTO,TRASERA,Resto Trasera.kmz,16852 - 0FCC006124372B8A,16852 - 0FCC006124372B8A
Resto Trasera.kmz::16853 - 0FCC006124378ECC,container,13616991619,-0.9531982954635417,37.684088247781496,680481.6655394702,4172736.0522655793,RESTO,TRASERA,Resto Trasera.kmz,16853 - 0FCC006124378ECC,16853 - 0FCC006124378ECC
Resto Trasera.kmz::16854 - 0FCC00612440F380,container,13616991624,-0.9600698983578456,37.684985702946314,679873.511645963,4172822.4205850596,RESTO,TRASERA,Resto Trasera.kmz,16854 - 0FCC00612440F380,16854 - 0FCC00612440F380
Resto Trasera.kmz::16855 - 0FCC00612440D173,container,13616991627,-0.9633882000000005,37.6831765,679585.2487481808,4172615.2976265065,RESTO,TRASERA,Resto Trasera.kmz,16855 - 0FCC00612440D173,16855 - 0FCC00612440D173
Resto Trasera.kmz::16856 - 0FCC00612440F0EA,container,13616991470,-0.9619247406757521,37.68444071770275,679711.2564714471,4172758.3867977317,RESTO,TRASERA,Resto Trasera.kmz,16856 - 0FCC00612440F0EA,16856 - 0FCC00612440F0EA
Resto Trasera.kmz::16857 - 0FCC006124376BA8,container,13616991629,-0.9625057999999995,37.6896759,679647.3803365822,4173338.189262226,RESTO,TRASERA,Resto Trasera.kmz,16857 - 0FCC006124376BA8,16857 - 0FCC006124376BA8
Resto Trasera.kmz::16858 - 0FCC00612440900A,container,13616991623,-0.953227567381134,37.68404093716141,680479.1988299699,4172730.746085775,RESTO,TRASERA,Resto Trasera.kmz,16858 - 0FCC00612440900A,16858 - 0FCC00612440900A
Resto Trasera.kmz::16859 - 0FCC006124376A4A,container,13616991629,-0.9625057999999995,37.6896759,679647.3803365822,4173338.189262226,RESTO,TRASERA,Resto Trasera.kmz,16859 - 0FCC006124376A4A,16859 - 0FCC006124376A4A
Resto Trasera.kmz::16860 - 0FCC00612440B77F,container,13616991629,-0.9625057999999995,37.6896759,679647.3803365822,4173338.189262226,RESTO,TRASERA,Resto Trasera.kmz,16860 - 0FCC00612440B77F,16860 - 0FCC00612440B77F
Resto Trasera.kmz::16861 - 0FCC00612440B2A9,container,13616991630,-0.9641128677981811,37.68868907080545,679508.048621029,4173225.6055860235,RESTO,TRASERA,Resto Trasera.kmz,16861 - 0FCC00612440B2A9,16861 - 0FCC00612440B2A9
Resto Trasera.kmz::16862 - 0FCC00612440ECE0,container,13616991631,-0.9506230756638475,37.687630837175405,680700.1670443739,4173134.1176812127,RESTO,TRASERA,Resto Trasera.kmz,16862 - 0FCC00612440ECE0,16862 - 0FCC00612440ECE0
Resto Trasera.kmz::16863 - 0FCC00612436CE53,container,13616991632,-0.9624849627959261,37.68756344150424,679654.3162066035,4173103.822222595,RESTO,TRASERA,Resto Trasera.kmz,16863 - 0FCC00612436CE53,16863 - 0FCC00612436CE53
Resto Trasera.kmz::16864 - 0FCC00612436CA22,container,13616991626,-0.9609175999999997,37.686634999999995,679794.7729883566,4173003.8058660435,RESTO,TRASERA,Resto Trasera.kmz,16864 - 0FCC00612436CA22,16864 - 0FCC00612436CA22
Resto Trasera.kmz::16865 - 0FCC006124372E83,container,13616991615,-0.9669841910603283,37.68692073478276,679259.1098674587,4173023.8851216934,RESTO,TRASERA,Resto Trasera.kmz,16865 - 0FCC006124372E83,16865 - 0FCC006124372E83
Resto Trasera.kmz::16866 - 0FCC006124372D88,container,13616991634,-0.9099129987739631,37.72337655096053,684201.5721548739,4177179.967533513,RESTO,TRASERA,Resto Trasera.kmz,16866 - 0FCC006124372D88,16866 - 0FCC006124372D88
Resto Trasera.kmz::16867 - 0FCC00612436E5A9,container,13616991635,-1.0027881871687043,37.70774183988985,676052.5333842582,4175266.353815639,RESTO,TRASERA,Resto Trasera.kmz,16867 - 0FCC00612436E5A9,16867 - 0FCC00612436E5A9
Resto Trasera.kmz::16868 - 0FCC00612440B2A8,container,13616991636,-0.9815029879228219,37.717707182691896,677905.1621969392,4176412.386175612,RESTO,TRASERA,Resto Trasera.kmz,16868 - 0FCC00612440B2A8,16868 - 0FCC00612440B2A8
Resto Trasera.kmz::16869 - 0FCC00612440B117,container,13616991637,-0.9756259156923124,37.68993335516658,678489.8295550775,4173341.674489745,RESTO,TRASERA,Resto Trasera.kmz,16869 - 0FCC00612440B117,16869 - 0FCC00612440B117
Resto Trasera.kmz::16870 - 0FCC006124374A2A,container,13616991639,-0.984820059013985,37.71811158591726,677611.8074501199,4176450.9613324846,RESTO,TRASERA,Resto Trasera.kmz,16870 - 0FCC006124374A2A,16870 - 0FCC006124374A2A
Resto Trasera.kmz::16871 - 0FCC006124370C55,container,13616991640,-1.008209590700053,37.70177673308924,675588.6708094034,4174594.2642251374,RESTO,TRASERA,Resto Trasera.kmz,16871 - 0FCC006124370C55,16871 - 0FCC006124370C55
Resto Trasera.kmz::16872 - 0FCC006124376E97,container,13616991641,-0.9927223405517316,37.71081246050212,676932.6169947052,4175626.056657366,RESTO,TRASERA,Resto Trasera.kmz,16872 - 0FCC006124376E97,16872 - 0FCC006124376E97
Resto Trasera.kmz::16873 - 0FCC006124378D5D,container,13616991636,-0.9815029879228219,37.717707182691896,677905.1621969392,4176412.386175612,RESTO,TRASERA,Resto Trasera.kmz,16873 - 0FCC006124378D5D,16873 - 0FCC006124378D5D
Resto Trasera.kmz::16874 - 0FCC00612440EFB2,container,13616991644,-0.9741176112442047,37.687787503396315,678627.9809051735,4173106.437783856,RESTO,TRASERA,Resto Trasera.kmz,16874 - 0FCC00612440EFB2,16874 - 0FCC00612440EFB2
Resto Trasera.kmz::16875 - 0FCC00612440F805,container,13616991645,-0.9741251843682589,37.68781563342118,678627.2455871983,4173109.544758027,RESTO,TRASERA,Resto Trasera.kmz,16875 - 0FCC00612440F805,16875 - 0FCC00612440F805
Resto Trasera.kmz::16876 - 0FCC006124372BAA,container,13616991646,-0.9873219944088437,37.7129099085864,677403.680140967,4175869.017624969,RESTO,TRASERA,Resto Trasera.kmz,16876 - 0FCC006124372BAA,16876 - 0FCC006124372BAA
Resto Trasera.kmz::16877 - 0FCC006124374E6C,container,13616991648,-1.014908264320239,37.697014054992195,675009.2824355041,4174053.241884422,RESTO,TRASERA,Resto Trasera.kmz,16877 - 0FCC006124374E6C,16877 - 0FCC006124374E6C
Resto Trasera.kmz::16878 - 0FCC006124370C3B,container,13616991649,-0.9922758790546918,37.709278723441564,676975.623968401,4175456.7110396647,RESTO,TRASERA,Resto Trasera.kmz,16878 - 0FCC006124370C3B,16878 - 0FCC006124370C3B
Resto Trasera.kmz::16879 - 0FCC006124374B86,container,13616991651,-1.0016171269282999,37.718116814717895,676131.1997691998,4176419.803063191,RESTO,TRASERA,Resto Trasera.kmz,16879 - 0FCC006124374B86,16879 - 0FCC006124374B86
Resto Trasera.kmz::16880 - 0FCC006124370C99,container,13616991650,-0.9922790386613818,37.70928797558385,676975.3234147982,4175457.7317209737,RESTO,TRASERA,Resto Trasera.kmz,16880 - 0FCC006124370C99,16880 - 0FCC006124370C99
Resto Trasera.kmz::16881 - 0FCC006124408F25,container,13616991652,-1.0001287733590762,37.71582398542196,676267.8270159939,4176168.1833433653,RESTO,TRASERA,Resto Trasera.kmz,16881 - 0FCC006124408F25,16881 - 0FCC006124408F25
Resto Trasera.kmz::16882 - 0FCC00612440F839,container,13616991653,-0.9765638572272382,37.68780722061297,678412.2181123097,4173103.9635033323,RESTO,TRASERA,Resto Trasera.kmz,16882 - 0FCC00612440F839,16882 - 0FCC00612440F839
Resto Trasera.kmz::16883 - 0FCC006124370C84,container,13616991652,-1.0001287733590762,37.71582398542196,676267.8270159939,4176168.1833433653,RESTO,TRASERA,Resto Trasera.kmz,16883 - 0FCC006124370C84,16883 - 0FCC006124370C84
Resto Trasera.kmz::16884 - 0FCC006124374B17,container,13616991655,-0.9934987109684428,37.70980346123211,676866.5755820762,4175512.6272151293,RESTO,TRASERA,Resto Trasera.kmz,16884 - 0FCC006124374B17,16884 - 0FCC006124374B17
Resto Trasera.kmz::16885 - 0FCC006124378C50,container,13616991657,-0.9902474,37.712712499999995,677146.2691479502,4175841.5727889473,RESTO,TRASERA,Resto Trasera.kmz,16885 - 0FCC006124378C50,16885 - 0FCC006124378C50
Resto Trasera.kmz::16886 - 0FCC00612437ABF9,container,13616991658,-1.0068305085849325,37.71347884324474,675682.6182059668,4175895.3595885937,RESTO,TRASERA,Resto Trasera.kmz,16886 - 0FCC00612437ABF9,16886 - 0FCC00612437ABF9
Resto Trasera.kmz::16887 - 0FCC006124408ACB,container,13616991656,-0.9934780927527129,37.7098079935147,676868.3824223393,4175513.169085264,RESTO,TRASERA,Resto Trasera.kmz,16887 - 0FCC006124408ACB,16887 - 0FCC006124408ACB
Resto Trasera.kmz::16888 - 0FCC006124411627,container,13616991662,-0.9854164469004747,37.72098799861095,677552.3692869922,4176769.0086871344,RESTO,TRASERA,Resto Trasera.kmz,16888 - 0FCC006124411627,16888 - 0FCC006124411627
Resto Trasera.kmz::16889 - 0FCC006124378D95,container,13616991665,-0.9916088728896952,37.68705604864211,677087.3035468227,4172992.0612448803,RESTO,TRASERA,Resto Trasera.kmz,16889 - 0FCC006124378D95,16889 - 0FCC006124378D95
Resto Trasera.kmz::16890 - 0FCC0061244115AD,container,13616991654,-0.9935226343354505,37.70979820240807,676864.4791005643,4175511.998481786,RESTO,TRASERA,Resto Trasera.kmz,16890 - 0FCC0061244115AD,16890 - 0FCC0061244115AD
Resto Trasera.kmz::16891 - 0FCC006124372BE9,container,13616991671,-1.0042331713471517,37.69981605288319,675943.8891871558,4174384.163875947,RESTO,TRASERA,Resto Trasera.kmz,16891 - 0FCC006124372BE9,16891 - 0FCC006124372BE9
Resto Trasera.kmz::16892 - 0FCC00612440AFA1,container,13616991675,-0.990585677141812,37.71265861255039,677116.5775041641,4175834.953177709,RESTO,TRASERA,Resto Trasera.kmz,16892 - 0FCC00612440AFA1,16892 - 0FCC00612440AFA1
Resto Trasera.kmz::16893 - 0FCC00612436E9B6,container,13616991676,-0.9957733219040574,37.707109085388275,676672.4546449997,4175209.354394149,RESTO,TRASERA,Resto Trasera.kmz,16893 - 0FCC00612436E9B6,16893 - 0FCC00612436E9B6
Resto Trasera.kmz::16894 - 0FCC006124404ED5,container,13616991678,-0.9946107040555999,37.70913933649758,676770.1251459451,4175436.8332662564,RESTO,TRASERA,Resto Trasera.kmz,16894 - 0FCC006124404ED5,16894 - 0FCC006124404ED5
Resto Trasera.kmz::16895 - 0FCC00612440AFFD,container,13616991680,-0.9885759727064842,37.67928845948135,677373.2581239933,4172135.880173137,RESTO,TRASERA,Resto Trasera.kmz,16895 - 0FCC00612440AFFD,16895 - 0FCC00612440AFFD
Resto Trasera.kmz::16896 - 0FCC006124378A43,container,13616991682,-0.9831534938023396,37.678432298877844,677853.5234193882,4172051.157403038,RESTO,TRASERA,Resto Trasera.kmz,16896 - 0FCC006124378A43,16896 - 0FCC006124378A43
Resto Trasera.kmz::16897 - 0FCC006124376B9B,container,13616991683,-0.9958395218376751,37.707932639800696,676664.6625981365,4175300.6142162625,RESTO,TRASERA,Resto Trasera.kmz,16897 - 0FCC006124376B9B,16897 - 0FCC006124376B9B
Resto Trasera.kmz::16898 - 0FCC006124370A1A,container,13616991684,-0.9958626961460084,37.70793318558685,676662.6182989695,4175300.631051908,RESTO,TRASERA,Resto Trasera.kmz,16898 - 0FCC006124370A1A,16898 - 0FCC006124370A1A
Resto Trasera.kmz::16899 - 0FCC00612436E8CB,container,13616991685,-0.9945201207821515,37.709124382574494,676778.1462068538,4175435.3449516166,RESTO,TRASERA,Resto Trasera.kmz,16899 - 0FCC00612436E8CB,16899 - 0FCC00612436E8CB
Resto Trasera.kmz::16900 - 0FCC006124368999,container,13616991683,-0.9958395218376751,37.707932639800696,676664.6625981365,4175300.6142162625,RESTO,TRASERA,Resto Trasera.kmz,16900 - 0FCC006124368999,16900 - 0FCC006124368999
Resto Trasera.kmz::16901 - 0FCC00612436EEF7,container,13616991686,-0.9977303507003357,37.70865117020085,676496.2658359609,4175376.7789913313,RESTO,TRASERA,Resto Trasera.kmz,16901 - 0FCC00612436EEF7,16901 - 0FCC00612436EEF7
Resto Trasera.kmz::16902 - 0FCC00612436A8A4,container,13616991687,-0.9977295590074834,37.708674466219726,676496.2803527187,4175379.3654984324,RESTO,TRASERA,Resto Trasera.kmz,16902 - 0FCC00612436A8A4,16902 - 0FCC00612436A8A4
Resto Trasera.kmz::16903 - 0FCC006124404ACA,container,13616991689,-1.0132889474091131,37.71900754660704,675100.2796044776,4176496.74437761,RESTO,TRASERA,Resto Trasera.kmz,16903 - 0FCC006124404ACA,16903 - 0FCC006124404ACA
